,hsname,devi
10,喜多方桐桜高等学校,41.0
11,勿来高等学校,41.0
12,修明高等学校,41.0
13,福島明成高等学校,41.0
14,福島明成高等学校,41.0
15,福島明成高等学校,41.0
16,福島明成高等学校,41.0
17,本宮高等学校,41.0
18,藤井学園寒川高等学校,41.0
19,富士学苑高等学校,41.0
0,不二越工業高等学校,41.0
1,文星芸術大学附属高等学校,41.0
2,鵬翔高等学校,41.0
3,鵬翔高等学校,41.0
4,鵬翔高等学校,41.0
5,北照高等学校,41.0
6,北照高等学校,41.0
7,厚岸翔洋高等学校,41.0
8,岩見沢農業高等学校,41.0
9,岩見沢農業高等学校,41.0
10,岩見沢農業高等学校,41.0
11,岩見沢農業高等学校,41.0
12,岩見沢農業高等学校,41.0
13,岩見沢農業高等学校,41.0
14,岩見沢農業高等学校,41.0
15,興部高等学校,41.0
16,帯広農業高等学校,41.0
17,帯広農業高等学校,41.0
18,帯広農業高等学校,41.0
19,帯広農業高等学校,41.0
0,帯広農業高等学校,41.0
1,上川高等学校,41.0
2,霧多布高等学校,41.0
3,剣淵高等学校,41.0
4,北海道栄高等学校,41.0
5,鹿追高等学校,41.0
6,静内農業高等学校,41.0
7,静内農業高等学校,41.0
8,知内高等学校,41.0
9,砂川高等学校,41.0
10,月形高等学校,41.0
11,美幌高等学校,41.0
12,広尾高等学校,41.0
13,富良野緑峰高等学校,41.0
14,富良野緑峰高等学校,41.0
15,富良野緑峰高等学校,41.0
16,南茅部高等学校,41.0
17,森高等学校,41.0
18,余市紅志高等学校,41.0
19,益田永島学園 明誠高等学校,41.0
0,松本第一高等学校,41.0
1,稲生高等学校,41.0
2,亀山高等学校,41.0
3,亀山高等学校,41.0
4,志摩高等学校,41.0
5,白子高等学校,41.0
6,水谷学園出雲北陵高等学校,41.0
7,水戸啓明高等学校,41.0
8,美萩野女子高等学校,41.0
9,宮城県農業高等学校,41.0
10,松島高等学校,41.0
11,松島高等学校,41.0
12,松山高等学校,41.0
13,亘理高等学校,41.0
14,高城高等学校,41.0
15,高鍋農業高等学校,41.0
16,高鍋農業高等学校,41.0
17,高鍋農業高等学校,41.0
18,高鍋農業高等学校,41.0
19,宮崎海洋高等学校,41.0
0,宮崎日本大学高等学校,41.0
1,宮崎日本大学高等学校,41.0
2,武蔵野高等学校,41.0
3,目黒学院高等学校,41.0
4,盛岡誠桜高等学校,41.0
5,盛岡大学附属高等学校,41.0
6,盛岡中央高等学校,41.0
7,荒砥高等学校,41.0
8,加茂水産高等学校,41.0
9,加茂水産高等学校,41.0
10,新庄神室産業高等学校真室川校,41.0
11,創学館高等学校,41.0
12,山口県桜ケ丘高等学校,41.0
13,山口県桜ケ丘高等学校,41.0
14,山口県桜ケ丘高等学校,41.0
15,田部高等学校,41.0
16,大津緑洋高等学校日置校舎,41.0
17,大津緑洋高等学校日置校舎,41.0
18,笛吹高等学校,41.0
19,笛吹高等学校,41.0
0,横浜清風高等学校,41.0
1,横浜創学館高等学校,41.0
2,好文学園女子高等学校,41.0
3,好文学園女子高等学校,41.0
4,好文学園女子高等学校,41.0
5,好文学園女子高等学校,41.0
6,好文学園女子高等学校,41.0
7,好文学園女子高等学校,41.0
8,れいめい高等学校,41.0
9,れいめい高等学校,41.0
10,れいめい高等学校,41.0
11,会津北嶺高等学校,41.0
12,有田中央高等学校,41.0
13,貴志川高等学校,41.0
14,紀北農芸高等学校,41.0
15,紀北農芸高等学校,41.0
16,紀北農芸高等学校,41.0
17,箕島高等学校,41.0
18,城北高等学校,41.0
19,美唄尚栄高等学校,41.0
0,村山産業高等学校,41.0
1,村山産業高等学校,41.0
2,曽於高等学校,41.0
3,曽於高等学校,41.0
4,京都八幡高等学校 南キャンパス,41.0
5,京都八幡高等学校 南キャンパス,41.0
6,井原高等学校 南校地,41.0
7,十日町高等学校松之山分校,41.0
8,松本国際高等学校,41.0
9,千葉学園高等学校,41.0
10,宮古商工高等学校,41.0
11,宮古商工高等学校,41.0
12,日本女子体育大学附属二階堂高等学校,41.0
13,平塚農業高等学校,41.0
14,白鵬女子高等学校,41.0
15,青洲高等学校,41.0
16,青洲高等学校,41.0
17,浜松修学舎高等学校,41.0
18,好文学園女子高等学校,41.0
19,日本文理大学附属高等学校,41.0
0,日本文理大学附属高等学校,41.0
1,静清高等学校,40.0
2,静清高等学校,40.0
3,足助高等学校,40.0
4,稲沢高等学校,40.0
5,岩津高等学校,40.0
6,岩津高等学校,40.0
7,海翔高等学校,40.0
8,海翔高等学校,40.0
9,春日井工科高等学校,40.0
10,小牧工業高等学校,40.0
11,小牧工業高等学校,40.0
12,衣台高等学校,40.0
13,佐屋高等学校,40.0
14,佐屋高等学校,40.0
15,新城有教館高等学校,40.0
16,高浜高等学校,40.0
17,高浜高等学校,40.0
18,田口高等学校,40.0
19,南陽高等学校,40.0
0,半田工科高等学校,40.0
1,半田工科高等学校,40.0
2,東浦高等学校,40.0
3,松平高等学校,40.0
4,三好高等学校,40.0
5,守山高等学校,40.0
6,愛知みずほ大学瑞穂高等学校,40.0
7,愛知みずほ大学瑞穂高等学校,40.0
8,百石高等学校,40.0
9,五城目高等学校,40.0
10,十和田高等学校,40.0
11,秋田令和高等学校,40.0
12,足利大学附属高等学校,40.0
13,足利大学附属高等学校,40.0
14,有明高等学校,40.0
15,有明高等学校,40.0
16,有明高等学校,40.0
17,飯塚高等学校,40.0
18,翠星高等学校,40.0
19,松任高等学校,40.0
0,一関修紅高等学校,40.0
1,石岡第一高等学校,40.0
2,石岡第一高等学校,40.0
3,石下紫峰高等学校,40.0
4,岩瀬高等学校,40.0
5,大子清流高等学校,40.0
6,つくば工科高等学校,40.0
7,波崎高等学校,40.0
8,波崎高等学校,40.0
9,波崎高等学校,40.0
10,竜ヶ崎第二高等学校,40.0
11,竜ヶ崎南高等学校,40.0
12,大船渡東高等学校,40.0
13,平舘高等学校,40.0
14,遠野緑峰高等学校,40.0
15,花巻農業高等学校,40.0
16,花巻農業高等学校,40.0
17,花巻農業高等学校,40.0
18,宮古北高等学校,40.0
19,宇部鴻城高等学校,40.0
0,今治工業高等学校,40.0
1,今治工業高等学校,40.0
2,今治工業高等学校,40.0
3,今治工業高等学校,40.0
4,今治工業高等学校,40.0
5,宇和高等学校,40.0
6,新居浜工業高等学校,40.0
7,新居浜工業高等学校,40.0
8,新居浜商業高等学校,40.0
9,新居浜商業高等学校,40.0
10,新居浜南高等学校,40.0
11,北条高等学校,40.0
12,英真学園高等学校,40.0
13,オイスカ浜松国際高等学校,40.0
14,日本体育大学桜華高等学校,40.0
15,近江兄弟社高等学校,40.0
16,大分東高等学校,40.0
17,大分東高等学校,40.0
18,由布高等学校,40.0
19,園芸高等学校,40.0
0,園芸高等学校,40.0
1,園芸高等学校,40.0
2,堺工科高等学校,40.0
3,島本高等学校,40.0
4,城東工科高等学校,40.0
5,伯太高等学校,40.0
6,藤井寺工科高等学校,40.0
7,布施工科高等学校,40.0
8,美原高等学校,40.0
9,岡山県美作高等学校,40.0
10,岡山県美作高等学校,40.0
11,鴨方高等学校,40.0
12,和気閑谷高等学校,40.0
13,おかやま山陽高等学校,40.0
14,沖学園高等学校,40.0
15,沖学園高等学校,40.0
16,沖学園高等学校,40.0
17,沖学園高等学校,40.0
18,沖学園高等学校,40.0
19,沖学園高等学校,40.0
0,北谷高等学校,40.0
1,那覇商業高等学校,40.0
2,那覇商業高等学校,40.0
3,西原高等学校,40.0
4,美来工科高等学校,40.0
5,美来工科高等学校,40.0
6,美来工科高等学校,40.0
7,香川県藤井高等学校,40.0
8,石田高等学校,40.0
9,石田高等学校,40.0
10,石田高等学校,40.0
11,石田高等学校,40.0
12,多度津高等学校,40.0
13,多度津高等学校,40.0
14,四国学院大学香川西高等学校,40.0
15,喜界高等学校,40.0
16,串木野高等学校,40.0
17,鹿児島情報高等学校,40.0
18,大井高等学校,40.0
19,海洋科学高等学校,40.0
0,海洋科学高等学校,40.0
1,寒川高等学校,40.0
2,大師高等学校,40.0
3,津久井高等学校,40.0
4,平塚湘風高等学校,40.0
5,向の岡工業高等学校,40.0
6,向の岡工業高等学校,40.0
7,向の岡工業高等学校,40.0
8,大和東高等学校,40.0
9,横須賀工業高等学校,40.0
10,横須賀工業高等学校,40.0
11,横須賀工業高等学校,40.0
12,横浜旭陵高等学校,40.0
13,金沢学院高等学校,40.0
14,吉備高原学園高等学校,40.0
15,北桑田高等学校,40.0
16,丹後緑風高等学校久美浜学舎,40.0
17,京都両洋高等学校,40.0
18,久留米学園高等学校,40.0
19,安中総合学園高等学校,40.0
0,尾瀬高等学校,40.0
1,富岡実業高等学校,40.0
2,榛名高等学校,40.0
3,藤岡北高等学校,40.0
4,慶成高等学校,40.0
5,慶成高等学校,40.0
6,興國高等学校,40.0
7,興國高等学校,40.0
8,神戸弘陵学園高等学校,40.0
9,神戸国際大学附属高等学校,40.0
10,神戸第一高等学校,40.0
11,神戸第一高等学校,40.0
12,神戸第一高等学校,40.0
13,彩星工科高等学校,40.0
14,光明学園相模原高等学校,40.0
15,高野山高等学校,40.0
16,向陽高等学校,40.0
17,五所川原商業高等学校,40.0
18,大阪偕星学園高等学校,40.0
19,小林西高等学校,40.0
0,小松大谷高等学校,40.0
1,岩槻北陵高等学校,40.0
2,小鹿野高等学校,40.0
3,桶川西高等学校,40.0
4,越生高等学校,40.0
5,新座高等学校,40.0
6,皆野高等学校,40.0
7,妻沼高等学校,40.0
8,済美高等学校,40.0
9,済美高等学校,40.0
10,済美高等学校,40.0
11,佐賀学園高等学校,40.0
12,嬉野高等学校 塩田校舎（工業科キャンパス）,40.0
13,嬉野高等学校 塩田校舎（工業科キャンパス）,40.0
14,太良高等学校,40.0
15,太良高等学校,40.0
16,佐賀女子短期大学付属佐賀女子高等学校,40.0
17,佐賀女子短期大学付属佐賀女子高等学校,40.0
18,佐賀女子短期大学付属佐賀女子高等学校,40.0
19,佐賀女子短期大学付属佐賀女子高等学校,40.0
0,佐賀女子短期大学付属佐賀女子高等学校,40.0
1,佐賀女子短期大学付属佐賀女子高等学校,40.0
2,佐賀女子短期大学付属佐賀女子高等学校,40.0
3,作新学院高等学校,40.0
4,作新学院高等学校,40.0
5,作新学院高等学校,40.0
6,作新学院高等学校,40.0
7,作新学院高等学校,40.0
8,桜林高等学校,40.0
9,安曇川高等学校,40.0
10,甲南高等学校,40.0
11,滋賀短期大学附属高等学校,40.0
12,新居高等学校,40.0
13,池新田高等学校,40.0
14,浜松湖北高等学校佐久間分校,40.0
15,静岡女子高等学校,40.0
16,静岡女子高等学校,40.0
17,静岡女子高等学校,40.0
18,静岡女子高等学校,40.0
19,品川エトワール女子高等学校,40.0
0,島田樟誠高等学校,40.0
1,出雲農林高等学校,40.0
2,出雲農林高等学校,40.0
3,出雲農林高等学校,40.0
4,出雲農林高等学校,40.0
5,秀岳館高等学校,40.0
6,昇陽高等学校,40.0
7,尽誠学園高等学校,40.0
8,尽誠学園高等学校,40.0
9,杉森高等学校,40.0
10,杉森高等学校,40.0
11,星翔高等学校,40.0
12,誠信高等学校,40.0
13,広島桜が丘高等学校,40.0
14,相洋高等学校,40.0
15,太成学院大学高等学校,40.0
16,大東学園高等学校,40.0
17,大東学園高等学校,40.0
18,高岡龍谷高等学校,40.0
19,高崎健康福祉大学高崎高等学校,40.0
0,多治見西高等学校,40.0
1,泉高等学校,40.0
2,市原高等学校,40.0
3,浦安高等学校,40.0
4,上総高等学校,40.0
5,君津青葉高等学校,40.0
6,清水高等学校,40.0
7,清水高等学校,40.0
8,下総高等学校,40.0
9,下総高等学校,40.0
10,沼南高等学校,40.0
11,館山総合高等学校,40.0
12,流山北高等学校,40.0
13,我孫子東高等学校,40.0
14,船橋豊富高等学校,40.0
15,八街高等学校,40.0
16,千葉聖心高等学校,40.0
17,中部大学第一高等学校,40.0
18,東京学館船橋高等学校,40.0
19,青井高等学校,40.0
0,秋留台高等学校,40.0
1,大山高等学校,40.0
2,葛西工業高等学校,40.0
3,葛西工業高等学校,40.0
4,葛西工業高等学校,40.0
5,葛西工業高等学校,40.0
6,北豊島工業高等学校,40.0
7,都立橘高等学校,40.0
8,田無工業高等学校,40.0
9,田無工業高等学校,40.0
10,田無工業高等学校,40.0
11,多摩工業高等学校,40.0
12,多摩工業高等学校,40.0
13,多摩工業高等学校,40.0
14,多摩工業高等学校,40.0
15,瑞穂農芸高等学校,40.0
16,六郷工科高等学校,40.0
17,東北高等学校,40.0
18,東北生活文化大学高等学校,40.0
19,東北生活文化大学高等学校,40.0
0,東北生活文化大学高等学校,40.0
1,東北生活文化大学高等学校,40.0
2,桐陽高等学校,40.0
3,穴吹高等学校,40.0
4,阿南光高等学校,40.0
5,阿南光高等学校,40.0
6,阿南光高等学校,40.0
7,阿南光高等学校,40.0
8,吉野川高等学校,40.0
9,吉野川高等学校,40.0
10,小松島西高等学校,40.0
11,小松島西高等学校,40.0
12,小松島西高等学校,40.0
13,小松島西高等学校,40.0
14,城西高等学校,40.0
15,名西高等学校,40.0
16,名西高等学校,40.0
17,名西高等学校,40.0
18,足利清風高等学校,40.0
19,鹿沼商工高等学校,40.0
0,鹿沼商工高等学校,40.0
1,小山北桜高等学校,40.0
2,矢板高等学校,40.0
3,鳥取中央育英高等学校,40.0
4,苫小牧中央高等学校,40.0
5,南砺福野高等学校,40.0
6,入善高等学校,40.0
7,豊田大谷高等学校,40.0
8,小浜高等学校,40.0
9,波佐見高等学校,40.0
10,平戸高等学校,40.0
11,長崎総合科学大学附属高等学校,40.0
12,中野立志館高等学校,40.0
13,屋代南高等学校,40.0
14,長野俊英高等学校,40.0
15,中村女子高等学校,40.0
16,中村女子高等学校,40.0
17,中村女子高等学校,40.0
18,名古屋工業高等学校,40.0
19,名古屋工業高等学校,40.0
0,名古屋工業高等学校,40.0
1,名古屋工業高等学校,40.0
2,添上高等学校,40.0
3,小千谷西高等学校,40.0
4,海洋高等学校,40.0
5,久比岐高等学校,40.0
6,栃尾高等学校,40.0
7,新潟向陽高等学校,40.0
8,吉田高等学校,40.0
9,新潟産業大学附属高等学校,40.0
10,新潟青陵高等学校,40.0
11,日南学園高等学校,40.0
12,日本航空高等学校,40.0
13,日本航空高等学校,40.0
14,日本文理高等学校,40.0
15,沼津中央高等学校,40.0
16,沼津中央高等学校,40.0
17,沼津中央高等学校,40.0
18,沼津中央高等学校,40.0
19,白鴎大学足利高等学校,40.0
0,白鵬女子高等学校,40.0
1,白鵬女子高等学校,40.0
2,白鵬女子高等学校,40.0
3,八戸工業大学第一高等学校,40.0
4,八戸工業大学第一高等学校,40.0
5,八戸聖ウルスラ学院高等学校,40.0
6,東大阪大学柏原高等学校,40.0
7,東大阪大学敬愛高等学校,40.0
8,東九州龍谷高等学校,40.0
9,東野高等学校,40.0
10,淡路高等学校,40.0
11,香住高等学校,40.0
12,上郡高等学校,40.0
13,上郡高等学校,40.0
14,篠山産業高等学校,40.0
15,篠山産業高等学校,40.0
16,佐用高等学校,40.0
17,山崎高等学校,40.0
18,大崎海星高等学校,40.0
19,大竹高等学校,40.0
0,加計高等学校,40.0
1,上下高等学校,40.0
2,世羅高等学校,40.0
3,千代田高等学校,40.0
4,東城高等学校,40.0
5,福山商業高等学校,40.0
6,広島山陽学園山陽高等学校,40.0
7,糸島農業高等学校,40.0
8,糸島農業高等学校,40.0
9,水産高等学校,40.0
10,八女農業高等学校,40.0
11,八女農業高等学校,40.0
12,八女農業高等学校,40.0
13,八女農業高等学校,40.0
14,磐城農業高等学校,40.0
15,磐城農業高等学校,40.0
16,磐城農業高等学校,40.0
17,小名浜海星高等学校本校,40.0
18,川口高等学校,40.0
19,藤沢翔陵高等学校,40.0
0,不二女子高等学校,40.0
1,武相高等学校,40.0
2,文星芸術大学附属高等学校,40.0
3,別府溝部学園高等学校,40.0
4,鳳凰高等学校,40.0
5,鳳凰高等学校,40.0
6,豊国学園高等学校,40.0
7,鵬翔高等学校,40.0
8,厚真高等学校,40.0
9,えりも高等学校,40.0
10,雄武高等学校,40.0
11,置戸高等学校,40.0
12,長万部高等学校,40.0
13,下川商業高等学校,40.0
14,上磯高等学校,40.0
15,上士幌高等学校,40.0
16,北見工業高等学校,40.0
17,北見工業高等学校,40.0
18,北見工業高等学校,40.0
19,札幌白陵高等学校,40.0
0,札幌東豊高等学校,40.0
1,更別農業高等学校,40.0
2,士幌高等学校,40.0
3,寿都高等学校,40.0
4,千歳北陽高等学校,40.0
5,津別高等学校,40.0
